4 	 2 
4 	 5 
4 	 4 
4 	 1 
4 	 2 
4 	 5 
4 	 1 
4 	 3 
4 	 5 
4 	 1 
4 	 4 
4 	 2 
4 	 5 
4 	 3 
4 	 5 
4 	 5 
4 	 1 
4 	 2 
11 	 5 
11 	 1 
11 	 4 
11 	 2 
11 	 3 
11 	 5 
11 	 1 
11 	 4 
11 	 2 
12 	 5 
12 	 1 
12 	 4 
12 	 2 
12 	 3 
12 	 5 
12 	 1 
12 	 4 
12 	 2 
2 	 5 
2 	 1 
2 	 1 
2 	 1 
2 	 1 
2 	 1 
2 	 1 
2 	 1 
2 	 1 
2 	 1 
2 	 5 
2 	 2 
2 	 1 
2 	 3 
2 	 5 
2 	 3 
2 	 3 
2 	 5 
2 	 1 
2 	 2 
2 	 5 
